year,player,affiliation,overall_pick,position,lane_agility,shuttle_run,sprint,standing_leap,max_leap,bench_press,body_fat,hand_length,hand_width,height_no_shoes,height_shoes,reach,weight,wingspan,assist_percentage,assists,block_percentage,blocks,box_plus_minus,conference,defensive_rebound_percentage,defensive_rebounds,effective_field_goal_percentage,field_goal_attempts,field_goals,free_throw_attempt_rate,free_throw_attempt,free_throw_percentage,free_throws,minutes_played,offensive_rebound_percentage,offensive_rebounds,personal_fouls,points,steal_percentage,steals,three_point_attempt_rate,three_point_attempts,three_point_percentage,three_pointers,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,two_point_attempts,two_point_percentage,two_pointers,usage_percentage,player_id,classification
2009,Dante Cunningham,Villanova,33,F,11.18,3.1,3.26,28.0,35.0,18.0,4.8,8.95,9.59,79.0,80.25,106.5,227.4,83.0,,47,,47,,big-east,,185.0,0.525,465,244,0.38299999999999995,178,0.6970000000000001,124,1199.0,,99.0,103.0,612,,47,0.004,2,0.0,0,,284,0.557,13.0,82.0,463,0.527,244,,dante-cunningham-1,Role Player
2010,Darington Hobson,New Mexico,37,G,11.68,3.04,3.25,29.0,34.0,8.78,6.2,8.25,9.0,77.25,78.5,104.5,203.6,81.25,29.3,160,1.6,15,,,24.6,250.0,0.484,439,193,0.45299999999999996,199,0.653,130,1175.0,6.9,74.0,68.0,555,2.2,44,0.24600000000000002,108,0.361,39,15.5,324,0.52,16.3,104.0,331,0.465,154,26.9,darington-hobson-1,Exclude
2010,Darington Hobson,New Mexico,37,G,11.68,3.04,3.25,29.0,34.0,8.78,6.2,8.25,9.0,77.25,78.5,104.5,203.6,81.25,29.3,160,1.6,15,,mwc,24.6,250.0,0.484,439,193,0.45299999999999996,199,0.653,130,1175.0,6.9,74.0,68.0,555,2.2,44,0.24600000000000002,108,0.361,39,15.5,324,0.52,16.3,104.0,331,0.465,154,26.9,darington-hobson-1,Exclude
2012,Darius Johnson-Odom,Marquette,55,G,10.76,3.04,3.21,33.5,41.5,17.0,7.0,8.75,8.75,73.5,75.0,96.0,212.0,79.0,17.1,262,0.5,17,5.2,,9.7,265.0,0.532,1257,558,0.344,432,0.722,312,3238.0,2.1,56.0,237.0,1649,1.7,93,0.43700000000000006,549,0.40299999999999997,221,5.9,321,0.564,13.2,223.0,708,0.47600000000000003,337,26.2,darius-johnson-odom-1,Exclude
2012,Darius Johnson-Odom,Marquette,55,G,10.76,3.04,3.21,33.5,41.5,17.0,7.0,8.75,8.75,73.5,75.0,96.0,212.0,79.0,17.7,93,0.4,4,5.9,big-east,10.1,97.0,0.529,470,210,0.35100000000000003,165,0.764,126,1120.0,2.3,22.0,68.0,623,1.6,32,0.426,200,0.385,77,6.1,119,0.568,12.7,80.0,270,0.493,133,27.2,darius-johnson-odom-1,Exclude
2012,Darius Miller,Kentucky,46,F,11.34,3.1,3.31,33.0,37.0,14.0,7.5,8.5,8.75,78.0,79.5,101.0,233.4,81.0,13.2,278,2.5,100,8.7,,9.1,339.0,0.537,990,444,0.22899999999999998,227,0.815,185,3789.0,4.7,150.0,351.0,1248,1.7,114,0.467,462,0.379,175,7.3,489,0.568,16.3,214.0,528,0.509,269,17.3,darius-miller-1,Role Player
2012,Darius Miller,Kentucky,46,F,11.34,3.1,3.31,33.0,37.0,14.0,7.5,8.5,8.75,78.0,79.5,101.0,233.4,81.0,14.4,82,1.2,13,8.1,sec,7.9,74.0,0.5660000000000001,302,143,0.228,69,0.797,55,1043.0,4.3,36.0,87.0,397,1.9,33,0.493,149,0.376,56,6.2,110,0.593,14.8,58.0,153,0.569,87,19.2,darius-miller-1,Role Player
2011,Darius Morris,Michigan,41,G,11.0,3.04,3.2,24.5,32.0,12.0,5.3,8.75,10.0,75.25,77.25,102.0,190.0,79.5,35.4,319,0.3,6,7.4,,9.4,152.0,0.491,539,253,0.365,197,0.695,137,1996.0,2.8,45.0,135.0,666,1.8,56,0.191,103,0.223,23,6.1,197,0.526,19.6,154.0,436,0.528,230,22.3,darius-morris-1,Exclude
2011,Darius Morris,Michigan,41,G,11.0,3.04,3.2,24.5,32.0,12.0,5.3,8.75,10.0,75.25,77.25,102.0,190.0,79.5,44.2,235,0.1,1,7.4,big-ten,10.8,108.0,0.509,411,201,0.36700000000000005,151,0.715,108,1219.0,3.2,31.0,74.0,526,1.9,36,0.156,64,0.25,16,7.0,139,0.545,17.6,103.0,347,0.5329999999999999,185,27.3,darius-morris-1,Exclude
2002,Darius Songaila,Wake Forest,49,F,11.69,3.1,3.52,24.5,29.5,8.0,7.79,8.95,9.59,80.0,80.81,108.5,240.0,85.0,,229,,96,,,,325.0,0.516,1245,636,0.556,692,0.831,575,3401.0,,132.0,431.0,1859,,141,0.027999999999999997,35,0.34299999999999997,12,,813,0.591,18.6,359.0,1210,0.516,624,,darius-songaila-1,Role Player
2002,Darius Songaila,Wake Forest,49,F,11.69,3.1,3.52,24.5,29.5,8.0,7.79,8.95,9.59,80.0,80.81,108.5,240.0,85.0,,89,,27,,acc,,200.0,0.531,390,204,0.579,226,0.8540000000000001,193,1036.0,,76.0,104.0,607,,45,0.040999999999999995,16,0.375,6,,276,0.61,19.3,119.0,374,0.529,198,,darius-songaila-1,Role Player
2008,Darnell Jackson,Kansas,52,F,11.75,3.1,3.26,27.0,31.0,11.0,12.5,8.95,9.59,79.0,79.75,106.5,240.5,83.25,3.8,67,1.8,46,,,,400.0,0.5820000000000001,536,311,0.61,327,0.685,224,2073.0,,212.0,221.0,848,,64,0.011000000000000001,6,0.33299999999999996,2,17.3,612,0.613,15.3,125.0,530,0.583,309,18.6,darnell-jackson-1,Exclude
2008,Darnell Jackson,Kansas,52,F,11.75,3.1,3.26,27.0,31.0,11.0,12.5,8.95,9.59,79.0,79.75,106.5,240.5,83.25,,43,,19,,big-12,,186.0,0.63,273,171,0.546,149,0.691,103,971.0,,81.0,90.0,447,,31,0.022000000000000002,6,0.33299999999999996,2,,267,0.65,12.9,51.0,267,0.633,169,,darnell-jackson-1,Exclude
2008,Darrell Arthur,Kansas,27,F,12.18,3.1,3.14,28.5,30.0,12.0,7.3,8.95,9.59,79.5,80.5,107.0,216.0,82.75,4.7,50,5.6,109,,,,257.0,0.5429999999999999,682,369,0.312,213,0.6759999999999999,144,1710.0,,170.0,221.0,884,,53,0.025,17,0.11800000000000001,2,13.6,427,0.564,14.0,127.0,665,0.552,367,26.0,darrell-arthur-1,Role Player
2008,Darrell Arthur,Kansas,27,F,12.18,3.1,3.14,28.5,30.0,12.0,7.3,8.95,9.59,79.5,80.5,107.0,216.0,82.75,,33,,53,,big-12,,158.0,0.546,394,214,0.289,114,0.7020000000000001,80,989.0,,92.0,118.0,510,,20,0.03,12,0.16699999999999998,2,,250,0.569,14.3,75.0,382,0.555,212,,darrell-arthur-1,Role Player
2009,Darren Collison,California-Los Angeles,21,G,10.45,3.04,3.1,30.5,33.5,9.0,5.7,8.46,9.1,72.25,73.5,96.5,166.2,75.0,24.4,577,0.3,13,,,,260.0,0.544,1185,563,0.34600000000000003,410,0.851,349,4151.0,,60.0,204.0,1639,,231,0.318,377,0.435,164,5.1,320,0.594,19.8,340.0,808,0.494,399,21.8,darren-collison-1,Starter
2009,Darren Collison,California-Los Angeles,21,G,10.45,3.04,3.1,30.5,33.5,9.0,5.7,8.46,9.1,72.25,73.5,96.5,166.2,75.0,28.4,166,0.4,5,,pac-10,,68.0,0.568,344,175,0.366,126,0.897,113,1103.0,,16.0,53.0,504,,57,0.302,104,0.39399999999999996,41,4.9,84,0.624,17.7,87.0,240,0.5579999999999999,134,23.1,darren-collison-1,Starter
2015,Darrun Hilliard,Villanova,38,G,11.11,3.04,3.22,30.1,36.1,8.78,6.39,8.46,9.1,74.76,76.12,99.43,195.28,79.4,15.4,248,1.5,47,7.3,,11.1,329.0,0.529,1125,491,0.38,428,0.748,320,3537.0,2.4,71.0,274.0,1511,3.0,176,0.506,569,0.36700000000000005,209,6.7,400,0.569,13.4,206.0,556,0.507,282,22.4,darrun-hilliard-1,Exclude
2015,Darrun Hilliard,Villanova,38,G,11.11,3.04,3.22,30.1,36.1,8.78,6.39,8.46,9.1,74.76,76.12,99.43,195.28,79.4,15.9,74,1.3,12,10.2,big-east,10.7,93.0,0.5429999999999999,386,170,0.267,103,0.7959999999999999,82,1007.0,2.0,16.0,78.0,501,3.8,63,0.528,204,0.387,79,6.5,109,0.5760000000000001,8.8,42.0,182,0.5,91,25.2,darrun-hilliard-1,Exclude
2004,David Harrison,Colorado,29,C,11.96,3.1,3.42,27.58,31.48,10.79,8.73,9.12,9.86,82.59,83.73,110.57,247.02,87.72,,52,,225,,,,405.0,0.601,813,489,0.754,613,0.5529999999999999,339,2480.0,,302.0,300.0,1317,,54,0.001,1,0.0,0,,707,0.596,16.1,212.0,812,0.602,489,,david-harrison-1,Bust
2004,David Harrison,Colorado,29,C,11.96,3.1,3.42,27.58,31.48,10.79,8.73,9.12,9.86,82.59,83.73,110.57,247.02,87.72,,25,,85,,big-12,,146.0,0.631,295,186,0.7859999999999999,232,0.539,125,916.0,,108.0,94.0,497,,17,0.003,1,0.0,0,,254,0.613,16.1,78.0,294,0.633,186,,david-harrison-1,Bust
2005,David Lee,Florida,30,F,10.8,3.1,3.19,30.5,32.5,14.0,7.79,8.95,9.59,79.75,81.0,106.5,229.5,84.0,17.3,251,2.4,109,,,,584.0,0.581,935,543,0.55,514,0.6809999999999999,350,3171.0,,285.0,281.0,1436,,113,0.006,6,0.0,0,16.3,869,0.609,18.2,263.0,929,0.584,543,23.5,david-lee-1,Starter
2005,David Lee,Florida,30,F,10.8,3.1,3.19,30.5,32.5,14.0,7.79,8.95,9.59,79.75,81.0,106.5,229.5,84.0,16.4,70,2.0,24,,sec,,210.0,0.525,305,160,0.528,161,0.7140000000000001,115,897.0,,78.0,76.0,435,,34,0.013000000000000001,4,0.0,0,18.9,288,0.57,18.2,85.0,301,0.532,160,26.5,david-lee-1,Starter
2006,David Noel,North Carolina,39,F,10.54,3.1,3.07,34.5,38.5,20.0,6.1,8.95,9.59,76.5,78.0,100.0,223.0,81.5,14.6,247,1.3,60,,,,340.0,0.581,656,349,0.306,201,0.5870000000000001,118,2948.0,,209.0,254.0,880,,137,0.276,181,0.354,64,10.3,549,0.586,22.6,219.0,475,0.6,285,15.3,david-noel-1,Exclude
2006,David Noel,North Carolina,39,F,10.54,3.1,3.07,34.5,38.5,20.0,6.1,8.95,9.59,76.5,78.0,100.0,223.0,81.5,18.8,107,1.4,23,,acc,,135.0,0.598,297,158,0.242,72,0.625,45,1045.0,,76.0,84.0,400,,34,0.31,92,0.424,39,11.3,211,0.604,22.3,95.0,205,0.58,119,18.9,david-noel-1,Exclude
2003,David West,Xavier,18,F,12.18,3.1,3.43,28.5,31.5,11.0,8.0,8.95,9.59,80.25,80.81,108.25,226.0,88.25,10.7,267,5.0,228,,,,708.0,0.5379999999999999,1366,726,0.64,874,0.757,662,4210.0,,299.0,350.0,2132,,174,0.04,55,0.327,18,16.3,1308,0.598,15.2,320.0,1311,0.54,708,26.8,david-west-1,Starter
2003,David West,Xavier,18,F,12.18,3.1,3.43,28.5,31.5,11.0,8.0,8.95,9.59,80.25,80.81,108.25,226.0,88.25,,102,,52,,atlantic-10,,278.0,0.524,415,213,0.617,256,0.816,209,1168.0,,100.0,95.0,644,,42,0.063,26,0.34600000000000003,9,,378,0.6,13.7,85.0,389,0.524,204,,david-west-1,Starter
2017,Davon Reed,Miami (FL),32,G,11.37,3.21,3.34,28.5,36.0,12.0,6.5,9.25,9.5,76.5,77.5,102.0,206.2,84.0,12.4,216,1.4,48,6.2,,12.3,391.0,0.529,1018,438,0.33399999999999996,340,0.779,265,3679.0,2.9,86.0,247.0,1343,1.9,113,0.503,512,0.395,202,7.8,477,0.569,13.7,187.0,506,0.466,236,20.2,davon-reed-1,Exclude
2017,Davon Reed,Miami (FL),32,G,11.37,3.21,3.34,28.5,36.0,12.0,6.5,9.25,9.5,76.5,77.5,102.0,206.2,84.0,14.3,79,1.5,16,8.5,acc,13.1,130.0,0.539,372,161,0.29,108,0.833,90,1165.0,2.9,28.0,52.0,491,2.3,43,0.535,199,0.397,79,8.1,158,0.58,13.7,67.0,173,0.474,82,22.2,davon-reed-1,Exclude
2017,De'Aaron Fox,Kentucky,5,G,11.11,3.04,3.22,30.1,36.1,8.78,6.39,8.46,9.1,74.76,76.12,99.43,195.28,79.4,28.6,165,0.7,7,8.7,,12.2,122.0,0.498,447,214,0.474,212,0.736,156,1064.0,2.1,21.0,90.0,601,2.7,53,0.154,69,0.24600000000000002,17,7.2,143,0.5489999999999999,13.7,87.0,378,0.521,197,27.5,deaaron-fox-1,Exclude
2017,De'Aaron Fox,Kentucky,5,G,11.11,3.04,3.22,30.1,36.1,8.78,6.39,8.46,9.1,74.76,76.12,99.43,195.28,79.4,28.6,165,0.7,7,8.7,sec,12.2,122.0,0.498,447,214,0.474,212,0.736,156,1064.0,2.1,21.0,90.0,601,2.7,53,0.154,69,0.24600000000000002,17,7.2,143,0.5489999999999999,13.7,87.0,378,0.521,197,27.5,deaaron-fox-1,Exclude
2018,De'Anthony Melton,Southern California,46,G,11.11,3.04,3.22,30.1,36.1,8.78,6.39,8.46,9.1,74.76,76.12,99.43,195.28,79.4,22.5,125,3.9,37,8.3,,13.6,120.0,0.483,231,101,0.47200000000000003,109,0.706,77,972.0,5.9,50.0,81.0,300,4.0,69,0.32,74,0.284,21,9.9,170,0.53,18.5,64.0,157,0.51,80,17.7,deanthony-melton-1,Exclude
2018,De'Anthony Melton,Southern California,46,G,11.11,3.04,3.22,30.1,36.1,8.78,6.39,8.46,9.1,74.76,76.12,99.43,195.28,79.4,22.5,125,3.9,37,8.3,,13.6,120.0,0.483,231,101,0.47200000000000003,109,0.706,77,972.0,5.9,50.0,81.0,300,4.0,69,0.32,74,0.284,21,9.9,170,0.53,18.5,64.0,157,0.51,80,17.7,deanthony-melton-1,Exclude
2008,DeAndre Jordan,Texas A&M,35,C,12.3,3.1,3.27,26.0,30.5,8.0,7.5,9.12,9.86,81.75,83.0,113.5,250.0,90.0,,15,,44,,,,144.0,0.617,183,113,0.65,119,0.43700000000000006,52,703.0,,66.0,67.0,278,,7,0.0,0,,0,,210,0.58,19.2,57.0,183,0.617,113,,deandre-jordan-1,Role Player
2008,DeAndre Jordan,Texas A&M,35,C,12.3,3.1,3.27,26.0,30.5,8.0,7.5,9.12,9.86,81.75,83.0,113.5,250.0,90.0,,15,,44,,big-12,,144.0,0.617,183,113,0.65,119,0.43700000000000006,52,703.0,,66.0,67.0,278,,7,0.0,0,,0,,210,0.58,19.2,57.0,183,0.617,113,,deandre-jordan-1,Role Player
2011,DeAndre Liggins,Kentucky,53,F,11.46,3.1,3.33,27.0,31.0,6.0,5.0,8.75,10.0,77.0,78.25,103.5,202.2,83.0,17.0,212,2.1,50,7.2,,11.6,250.0,0.47200000000000003,477,194,0.41100000000000003,196,0.643,126,2192.0,2.8,46.0,190.0,576,2.4,90,0.392,187,0.332,62,7.6,296,0.505,20.5,147.0,290,0.455,132,16.4,deandre-liggins-1,Exclude
2011,DeAndre Liggins,Kentucky,53,F,11.46,3.1,3.33,27.0,31.0,6.0,5.0,8.75,10.0,77.0,78.25,103.5,202.2,83.0,14.2,96,2.3,28,7.2,sec,11.8,131.0,0.49200000000000005,264,112,0.39799999999999996,105,0.648,68,1201.0,2.2,22.0,94.0,328,2.3,46,0.348,92,0.391,36,7.2,153,0.523,14.9,55.0,172,0.442,76,15.8,deandre-liggins-1,Exclude
2016,DeAndre' Bembry,Saint Joseph's,21,F,11.46,3.1,3.3,29.41,34.23,11.36,7.79,8.95,9.59,79.56,80.81,106.2,228.53,84.53,22.1,364,2.4,78,6.4,,16.3,535.0,0.504,1270,580,0.389,494,0.628,310,3645.0,4.3,137.0,249.0,1590,2.4,143,0.303,385,0.312,120,10.4,672,0.528,14.2,248.0,885,0.52,460,24.9,deandre-bembry-1,Exclude
2016,DeAndre' Bembry,Saint Joseph's,21,F,11.46,3.1,3.3,29.41,34.23,11.36,7.79,8.95,9.59,79.56,80.81,106.2,228.53,84.53,24.1,161,2.5,30,9.1,atlantic-10,17.9,228.0,0.513,497,238,0.358,178,0.657,117,1341.0,4.3,51.0,88.0,627,2.2,51,0.258,128,0.266,34,11.3,279,0.539,11.2,73.0,369,0.5529999999999999,204,24.4,deandre-bembry-1,Exclude
2009,DeJuan Blair,Pittsburgh,37,F,11.5,3.1,3.45,26.0,33.0,18.0,12.0,8.95,9.59,77.25,78.5,106.5,276.6,86.0,8.2,77,2.9,75,,,,430.0,0.568,694,394,0.44799999999999995,311,0.614,191,1918.0,,339.0,204.0,979,,116,0.0,0,,0,22.7,769,0.5820000000000001,12.0,115.0,694,0.568,394,24.6,dejuan-blair-1,Role Player
2009,DeJuan Blair,Pittsburgh,37,F,11.5,3.1,3.45,26.0,33.0,18.0,12.0,8.95,9.59,77.25,78.5,106.5,276.6,86.0,9.1,42,2.8,34,,big-east,,237.0,0.593,381,226,0.425,162,0.605,98,955.0,,195.0,95.0,550,,54,0.0,0,,0,25.7,432,0.601,8.8,44.0,381,0.593,226,25.7,dejuan-blair-1,Role Player
2009,DeMar DeRozan,Southern California,9,G,11.88,3.04,3.31,29.0,38.5,5.0,4.9,8.46,9.1,77.5,78.5,102.5,211.2,81.0,,51,,13,,,,117.0,0.531,367,192,0.401,147,0.6459999999999999,95,1168.0,,84.0,73.0,485,,31,0.098,36,0.16699999999999998,6,,201,0.555,14.3,73.0,331,0.562,186,,demar-derozan-1,Role Player
2009,DeMar DeRozan,Southern California,9,G,11.88,3.04,3.31,29.0,38.5,5.0,4.9,8.46,9.1,77.5,78.5,102.5,211.2,81.0,,51,,13,,pac-10,,117.0,0.531,367,192,0.401,147,0.6459999999999999,95,1168.0,,84.0,73.0,485,,31,0.098,36,0.16699999999999998,6,,201,0.555,14.3,73.0,331,0.562,186,,demar-derozan-1,Role Player
2010,DeMarcus Cousins,Kentucky,5,C,11.4,3.1,3.55,23.5,27.5,10.79,16.4,9.25,10.0,81.5,82.75,113.0,291.8,89.75,9.2,38,7.5,67,,,24.8,220.0,0.56,369,206,0.726,268,0.604,162,893.0,19.8,154.0,122.0,575,2.4,37,0.016,6,0.16699999999999998,1,22.5,374,0.579,13.6,78.0,363,0.565,205,30.5,demarcus-cousins-1,Starter
2010,DeMarcus Cousins,Kentucky,5,C,11.4,3.1,3.55,23.5,27.5,10.79,16.4,9.25,10.0,81.5,82.75,113.0,291.8,89.75,9.2,38,7.5,67,,sec,24.8,220.0,0.56,369,206,0.726,268,0.604,162,893.0,19.8,154.0,122.0,575,2.4,37,0.016,6,0.16699999999999998,1,22.5,374,0.579,13.6,78.0,363,0.565,205,30.5,demarcus-cousins-1,Starter
2009,DeMarre Carroll,Missouri,27,F,11.46,3.1,3.3,29.41,34.23,11.36,6.3,8.95,9.59,78.25,79.75,105.0,207.2,82.0,13.7,210,1.2,59,,,,488.0,0.547,1119,599,0.41600000000000004,466,0.603,281,3277.0,,318.0,304.0,1506,,152,0.086,96,0.281,27,14.0,806,0.562,11.7,177.0,1023,0.5589999999999999,572,22.1,demarre-carroll-1,Exclude
2009,DeMarre Carroll,Missouri,27,F,11.46,3.1,3.3,29.41,34.23,11.36,6.3,8.95,9.59,78.25,79.75,105.0,207.2,82.0,15.2,82,1.8,25,,big-12,,181.0,0.5760000000000001,441,246,0.433,191,0.634,121,1064.0,,92.0,84.0,629,,59,0.1,44,0.364,16,13.9,273,0.591,9.5,56.0,397,0.579,230,25.9,demarre-carroll-1,Exclude
2018,Deandre Ayton,Arizona,1,C,11.96,3.1,3.42,27.58,31.48,10.79,8.73,9.12,9.86,82.59,83.73,110.57,247.02,87.72,10.2,57,6.1,66,10.9,,28.2,287.0,0.625,451,276,0.424,191,0.733,140,1172.0,13.5,118.0,81.0,704,1.0,20,0.078,35,0.34299999999999997,12,21.4,405,0.65,11.3,69.0,416,0.635,264,26.6,deandre-ayton-1,Exclude
2018,Deandre Ayton,Arizona,1,C,11.96,3.1,3.42,27.58,31.48,10.79,8.73,9.12,9.86,82.59,83.73,110.57,247.02,87.72,10.2,57,6.1,66,10.9,pac-12,28.2,287.0,0.625,451,276,0.424,191,0.733,140,1172.0,13.5,118.0,81.0,704,1.0,20,0.078,35,0.34299999999999997,12,21.4,405,0.65,11.3,69.0,416,0.635,264,26.6,deandre-ayton-1,Exclude
2016,Dejounte Murray,Washington,29,G,11.11,3.04,3.22,30.1,36.1,8.78,6.39,8.46,9.1,74.76,76.12,99.43,195.28,79.4,25.6,151,0.8,10,4.3,,13.7,155.0,0.451,486,202,0.342,166,0.6629999999999999,110,1139.0,4.1,48.0,90.0,548,2.8,62,0.243,118,0.28800000000000003,34,8.8,203,0.485,16.3,110.0,368,0.457,168,25.9,dejounte-murray-1,Exclude
2016,Dejounte Murray,Washington,29,G,11.11,3.04,3.22,30.1,36.1,8.78,6.39,8.46,9.1,74.76,76.12,99.43,195.28,79.4,25.6,151,0.8,10,4.3,pac-12,13.7,155.0,0.451,486,202,0.342,166,0.6629999999999999,110,1139.0,4.1,48.0,90.0,548,2.8,62,0.243,118,0.28800000000000003,34,8.8,203,0.485,16.3,110.0,368,0.457,168,25.9,dejounte-murray-1,Exclude
2015,Delon Wright,Utah,20,G,11.16,3.5,3.29,29.5,31.0,4.0,6.6,8.0,8.5,76.25,77.5,101.5,181.4,79.5,30.8,352,3.5,77,14.6,,15.4,321.0,0.565,634,339,0.593,376,0.8140000000000001,306,2367.0,4.3,76.0,110.0,1022,4.0,155,0.2,127,0.299,38,10.3,397,0.629,15.8,152.0,507,0.594,301,22.1,delon-wright-1,Starter
2015,Delon Wright,Utah,20,G,11.16,3.5,3.29,29.5,31.0,4.0,6.6,8.0,8.5,76.25,77.5,101.5,181.4,79.5,33.0,178,3.2,34,16.2,pac-12,13.7,139.0,0.5489999999999999,324,165,0.565,183,0.836,153,1165.0,4.0,34.0,49.0,509,4.0,73,0.225,73,0.35600000000000004,26,9.3,173,0.619,14.2,68.0,251,0.5539999999999999,139,22.8,delon-wright-1,Starter
2004,Delonte West,Saint Joseph's,24,G,11.2,3.04,3.15,30.0,35.0,12.0,6.7,8.46,9.1,73.5,74.75,99.5,183.0,78.0,,270,,15,,,,284.0,0.551,920,450,0.29,267,0.831,222,2384.0,,93.0,167.0,1235,,121,0.326,300,0.377,113,,377,0.59,14.4,176.0,620,0.544,337,,delonte-west-1,Starter
2004,Delonte West,Saint Joseph's,24,G,11.2,3.04,3.15,30.0,35.0,12.0,6.7,8.46,9.1,73.5,74.75,99.5,183.0,78.0,,151,,6,,atlantic-10,,134.0,0.5770000000000001,416,212,0.33399999999999996,139,0.892,124,1073.0,,38.0,60.0,604,,55,0.327,136,0.41200000000000003,56,,172,0.627,14.5,82.0,280,0.557,156,,delonte-west-1,Starter
2007,Demetris Nichols,Syracuse,53,F,10.39,3.1,3.38,28.5,32.5,16.0,6.2,8.95,9.59,78.0,79.5,105.0,211.0,84.25,8.4,132,2.0,94,,,,366.0,0.515,1113,471,0.235,262,0.752,197,3171.0,,142.0,248.0,1344,,120,0.515,573,0.358,205,8.4,508,0.5429999999999999,12.7,180.0,540,0.493,266,21.4,demetris-nichols-1,Exclude
2007,Demetris Nichols,Syracuse,53,F,10.39,3.1,3.38,28.5,32.5,16.0,6.2,8.95,9.59,78.0,79.5,105.0,211.0,84.25,9.7,54,1.9,37,,big-east,,140.0,0.547,503,225,0.264,133,0.85,113,1217.0,,50.0,73.0,663,,49,0.47700000000000004,240,0.41700000000000004,100,7.9,190,0.586,12.0,77.0,263,0.475,125,25.0,demetris-nichols-1,Exclude
2016,Demetrius Jackson,Notre Dame,45,G,10.81,2.87,3.25,37.5,43.5,8.78,6.5,8.25,9.0,72.0,73.25,93.0,193.8,77.5,19.2,335,0.7,23,6.4,,8.2,232.0,0.542,888,415,0.34700000000000003,308,0.782,241,3243.0,3.6,90.0,197.0,1204,2.2,114,0.39299999999999996,349,0.381,133,6.0,322,0.5820000000000001,14.1,170.0,539,0.523,282,20.1,demetrius-jackson-2,Exclude
2016,Demetrius Jackson,Notre Dame,45,G,10.81,2.87,3.25,37.5,43.5,8.78,6.5,8.25,9.0,72.0,73.25,93.0,193.8,77.5,25.1,164,0.8,10,6.7,acc,8.0,90.0,0.514,428,193,0.325,139,0.813,113,1259.0,3.0,31.0,68.0,553,2.1,43,0.381,163,0.331,54,5.6,121,0.56,13.3,76.0,265,0.525,139,24.1,demetrius-jackson-2,Exclude
2017,Dennis Smith Jr.,North Carolina State,9,G,11.11,3.04,3.22,30.1,36.1,8.78,6.39,8.46,9.1,74.76,76.12,99.43,195.28,79.4,34.2,197,1.2,14,7.3,,11.5,120.0,0.52,420,191,0.47600000000000003,200,0.715,143,1114.0,2.7,26.0,67.0,580,3.1,62,0.364,153,0.359,55,7.3,146,0.563,17.3,108.0,267,0.509,136,27.2,dennis-smithjr-1,Exclude
2017,Dennis Smith Jr.,North Carolina State,9,G,11.11,3.04,3.22,30.1,36.1,8.78,6.39,8.46,9.1,74.76,76.12,99.43,195.28,79.4,34.2,197,1.2,14,7.3,acc,11.5,120.0,0.52,420,191,0.47600000000000003,200,0.715,143,1114.0,2.7,26.0,67.0,580,3.1,62,0.364,153,0.359,55,7.3,146,0.563,17.3,108.0,267,0.509,136,27.2,dennis-smithjr-1,Exclude
2016,Denzel Valentine,Michigan State,14,G,10.51,3.22,3.46,27.0,32.0,8.78,9.2,8.5,9.75,76.0,77.75,102.0,210.4,82.75,29.5,639,1.1,40,10.3,,18.7,698.0,0.544,1309,579,0.218,285,0.779,222,4182.0,4.6,157.0,303.0,1645,1.9,132,0.49700000000000005,650,0.408,265,12.0,855,0.569,18.0,317.0,659,0.47600000000000003,314,22.0,denzel-valentine-1,Exclude
2016,Denzel Valentine,Michigan State,14,G,10.51,3.22,3.46,27.0,32.0,8.78,9.2,8.5,9.75,76.0,77.75,102.0,210.4,82.75,45.8,241,0.7,7,16.5,big-ten,21.2,208.0,0.579,444,205,0.214,95,0.853,81,1022.0,3.0,25.0,52.0,595,1.9,32,0.527,234,0.444,104,12.8,233,0.608,14.8,85.0,210,0.48100000000000004,101,28.4,denzel-valentine-1,Exclude
2000,DerMarr Johnson,Cincinnati,6,F,11.46,3.1,3.3,29.41,34.23,11.36,7.79,8.95,9.59,79.56,80.81,106.2,228.53,84.53,,45,,30,,,,,0.5670000000000001,293,140,0.324,95,0.737,70,879.0,,,64.0,402,,31,0.478,140,0.371,52,,123,0.594,12.0,46.0,153,0.575,88,,dermarr-johnson-1,Role Player
2000,DerMarr Johnson,Cincinnati,6,F,11.46,3.1,3.3,29.41,34.23,11.36,7.79,8.95,9.59,79.56,80.81,106.2,228.53,84.53,,45,,30,,cusa,,,0.5670000000000001,293,140,0.324,95,0.737,70,879.0,,,64.0,402,,31,0.478,140,0.371,52,,123,0.594,12.0,46.0,153,0.575,88,,dermarr-johnson-1,Role Player
2000,DerMarr Johnson,Cincinnati,6,F,11.46,3.1,3.3,29.41,34.23,11.36,7.79,8.95,9.59,79.56,80.81,106.2,228.53,84.53,,45,,30,,cusa,,,0.5670000000000001,293,140,0.324,95,0.737,70,879.0,,,64.0,402,,31,0.478,140,0.371,52,,123,0.594,12.0,46.0,153,0.575,88,,dermarr-johnson-1,Role Player
2000,DerMarr Johnson,Cincinnati,6,F,11.46,3.1,3.3,29.41,34.23,11.36,7.79,8.95,9.59,79.56,80.81,106.2,228.53,84.53,,45,,30,,cusa,,,0.5670000000000001,293,140,0.324,95,0.737,70,879.0,,,64.0,402,,31,0.478,140,0.371,52,,123,0.594,12.0,46.0,153,0.575,88,,dermarr-johnson-1,Role Player
